Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Kertu,www,playback,/watch/80139020?trackId=14170286&tctx=2%2C0%2Ca1932f0f-53de-42cc-9a1b-b12f6bd62e32-17391866%2Ccbe70c24-8867-4c25-b953-d979202ff744_44954130X3XX1633174549337%2C%2C,/watch/80139021?trackId=155573560,2021-10-02 11:46:49
Kertu,www,browseTitles,,/browse,2021-10-02 11:36:03
Kertu,www,playback,/browse,/watch/80139020?trackId=14170286&tctx=2%2C0%2Ca1932f0f-53de-42cc-9a1b-b12f6bd62e32-17391866%2Ccbe70c24-8867-4c25-b953-d979202ff744_44954130X3XX1633174549337%2C%2C,2021-10-02 11:36:03
Kertu,www,browseTitlesGallery,,/browse/genre/8883?bc=34399,2021-10-02 11:34:31
Kertu,www,browseTitlesGallery,/browse/genre/8883?bc=34399,/browse/genre/34399,2021-10-02 11:34:31
Kertu,www,playback,/browse/genre/8883?bc=34399,/watch/70243443?trackId=255002876&tctx=4%2C10%2C776bf718-7900-4b04-b0d8-17cc7f41302e-70285382%2Cf886d7a0-2b79-411d-8a0b-295251913d48_88426287X96XX1633120168176%2C%2C,2021-10-02 11:28:25
Kertu,www,browseTitlesGallery,/watch/70243443?trackId=255002876&tctx=4%2C10%2C776bf718-7900-4b04-b0d8-17cc7f41302e-70285382%2Cf886d7a0-2b79-411d-8a0b-295251913d48_88426287X96XX1633120168176%2C%2C,/browse/genre/8883?bc=34399,2021-10-02 11:28:25
Kertu,www,browseTitlesGallery,/browse/genre/8883?bc=34399&jbv=60024997,/browse/genre/8883?bc=34399,2021-10-01 20:31:53
Kertu,www,playback,/browse/genre/8883?bc=34399,/watch/70243443?trackId=255002876&tctx=4%2C10%2C776bf718-7900-4b04-b0d8-17cc7f41302e-70285382%2Cf886d7a0-2b79-411d-8a0b-295251913d48_88426287X96XX1633120168176%2C%2C,2021-10-01 20:31:53
Kertu,www,movieDetails,/browse/genre/8883?bc=34399,/browse/genre/8883?bc=34399&jbv=60024997,2021-10-01 20:31:20
Kertu,www,browseTitlesGallery,/browse/genre/8883?bc=34399&jbv=60024997,/browse/genre/8883?bc=34399,2021-10-01 20:31:20
Kertu,www,browseTitlesGallery,/browse/genre/34399,/browse/genre/8883?bc=34399,2021-10-01 20:30:57
Kertu,www,browseTitlesGallery,/browse/genre/8883?bc=34399,/browse/genre/8883?bc=34399&jbv=60024997,2021-10-01 20:30:57
Kertu,www,browseTitlesGallery,/browse,/browse/genre/34399,2021-10-01 20:29:26
Kertu,www,browseTitlesGallery,/browse/genre/34399,/browse/genre/8883?bc=34399,2021-10-01 20:29:26
Kertu,www,browseTitlesGallery,/browse,/browse/genre/34399,2021-10-01 20:29:05
Kertu,www,browseTitles,,/browse,2021-10-01 20:29:05
Kertu,www,profilesGate,,/browse,2021-10-01 20:11:51
Kertu,www,browseTitles,,/browse,2021-10-01 20:11:51
Kertu,www,postPlay,/browse,/watch/80139019?trackId=14170286&tctx=2%2C1%2C69d8c1ff-53c6-49f0-b204-3d19bd838948-19701194%2Ccb714bac-af36-41e6-a5a3-5cede5ec8db9_67415881X3XX1633094536026%2C%2C,2021-10-01 13:25:04
Kertu,www,playback,/watch/80139019?trackId=14170286&tctx=2%2C1%2C69d8c1ff-53c6-49f0-b204-3d19bd838948-19701194%2Ccb714bac-af36-41e6-a5a3-5cede5ec8db9_67415881X3XX1633094536026%2C%2C,/watch/80139020?trackId=155573560,2021-10-01 13:25:04
Kertu,www,browseTitles,,/browse,2021-10-01 13:22:57
Kertu,www,playback,/browse,/watch/80139019?trackId=14170286&tctx=2%2C1%2C69d8c1ff-53c6-49f0-b204-3d19bd838948-19701194%2Ccb714bac-af36-41e6-a5a3-5cede5ec8db9_67415881X3XX1633094536026%2C%2C,2021-10-01 13:22:57
Kertu,www,profilesGate,,/browse,2021-10-01 13:22:22
Kertu,www,browseTitles,,/browse,2021-10-01 13:22:22
Kertu,www,postPlay,/browse,/watch/70295859?trackId=14170286&tctx=2%2C1%2C26fa56c6-4d47-4540-84ad-5dc23b384f78-46699590%2C9ff027f9-6131-4ba4-af7a-fd22e28a24a9_17065037X3XX1633020805623%2C%2C,2021-09-30 16:57:22
Kertu,www,playback,/watch/70295859?trackId=14170286&tctx=2%2C1%2C26fa56c6-4d47-4540-84ad-5dc23b384f78-46699590%2C9ff027f9-6131-4ba4-af7a-fd22e28a24a9_17065037X3XX1633020805623%2C%2C,/watch/70295860?trackId=155573560,2021-09-30 16:57:22
Kertu,www,browseTitles,/watch/81436729?trackId=155573560,/browse,2021-09-30 16:53:54
Kertu,www,playback,/browse,/watch/70295859?trackId=14170286&tctx=2%2C1%2C26fa56c6-4d47-4540-84ad-5dc23b384f78-46699590%2C9ff027f9-6131-4ba4-af7a-fd22e28a24a9_17065037X3XX1633020805623%2C%2C,2021-09-30 16:53:54
Kertu,www,playback,/watch/81262760?trackId=155573560,/watch/81436729?trackId=155573560,2021-09-30 16:53:24
Kertu,www,browseTitles,/watch/81436729?trackId=155573560,/browse,2021-09-30 16:53:24
Kertu,www,postPlay,/watch/81262757?trackId=14170286&tctx=1%2C0%2C891e747e-3c5b-47e9-a524-1da3849ee0b2-57456406%2C0a4f97b9-161b-4aa9-8ffa-f03957fad767_36258605X3XX1632994186238%2C%2C,/watch/81262760?trackId=155573560,2021-09-30 10:23:09
Kertu,www,playback,/watch/81262760?trackId=155573560,/watch/81436729?trackId=155573560,2021-09-30 10:23:09
Kertu,www,postPlay,/browse,/watch/81262757?trackId=14170286&tctx=1%2C0%2C891e747e-3c5b-47e9-a524-1da3849ee0b2-57456406%2C0a4f97b9-161b-4aa9-8ffa-f03957fad767_36258605X3XX1632994186238%2C%2C,2021-09-30 09:57:13
Kertu,www,playback,/watch/81262757?trackId=14170286&tctx=1%2C0%2C891e747e-3c5b-47e9-a524-1da3849ee0b2-57456406%2C0a4f97b9-161b-4aa9-8ffa-f03957fad767_36258605X3XX1632994186238%2C%2C,/watch/81262760?trackId=155573560,2021-09-30 09:57:13
Kertu,www,browseTitles,,/browse,2021-09-30 09:29:53
Kertu,www,playback,/browse,/watch/81262757?trackId=14170286&tctx=1%2C0%2C891e747e-3c5b-47e9-a524-1da3849ee0b2-57456406%2C0a4f97b9-161b-4aa9-8ffa-f03957fad767_36258605X3XX1632994186238%2C%2C,2021-09-30 09:29:53
Kertu,www,profilesGate,,/browse,2021-09-30 09:29:47
Kertu,www,browseTitles,,/browse,2021-09-30 09:29:47
Kertu,www,postPlay,/browse,/watch/81262755?trackId=14170286&tctx=1%2C0%2C01e28a47-f0c3-4339-846e-437ed714eb00-15002834%2C1855f083-ca50-4700-acf3-a75b1c0e3257_1858403X3XX1632942474437%2C%2C,2021-09-29 19:56:05
Kertu,www,playback,/watch/81262755?trackId=14170286&tctx=1%2C0%2C01e28a47-f0c3-4339-846e-437ed714eb00-15002834%2C1855f083-ca50-4700-acf3-a75b1c0e3257_1858403X3XX1632942474437%2C%2C,/watch/81262757?trackId=155573558,2021-09-29 19:56:05
Kertu,www,browseTitles,/watch/70295859?trackId=14170286&tctx=1%2C1%2C01e28a47-f0c3-4339-846e-437ed714eb00-15002834%2C1855f083-ca50-4700-acf3-a75b1c0e3257_1858403X3XX1632942474437%2C%2C,/browse,2021-09-29 19:21:12
Kertu,www,playback,/browse,/watch/81262755?trackId=14170286&tctx=1%2C0%2C01e28a47-f0c3-4339-846e-437ed714eb00-15002834%2C1855f083-ca50-4700-acf3-a75b1c0e3257_1858403X3XX1632942474437%2C%2C,2021-09-29 19:21:12
Kertu,www,browseTitles,/watch/70295859?trackId=14170286&tctx=1%2C1%2C01e28a47-f0c3-4339-846e-437ed714eb00-15002834%2C1855f083-ca50-4700-acf3-a75b1c0e3257_1858403X3XX1632942474437%2C%2C,/browse,2021-09-29 19:21:09
Kertu,www,playback,/browse,/watch/70295859?trackId=14170286&tctx=1%2C1%2C01e28a47-f0c3-4339-846e-437ed714eb00-15002834%2C1855f083-ca50-4700-acf3-a75b1c0e3257_1858403X3XX1632942474437%2C%2C,2021-09-29 19:21:08
Kertu,www,playback,/browse,/watch/70295859?trackId=14170286&tctx=1%2C1%2C01e28a47-f0c3-4339-846e-437ed714eb00-15002834%2C1855f083-ca50-4700-acf3-a75b1c0e3257_1858403X3XX1632942474437%2C%2C,2021-09-29 19:08:03
Kertu,www,browseTitles,https://www.netflix.com/watch/70295859?trackId=14185328&tctx=12%2C0%2C01e28a47-f0c3-4339-846e-437ed714eb00-14611498%2C05d00089-f0c3-4aee-9520-4803f969af4f_3754495X28X89814X1632942216148%2C%2C,/browse,2021-09-29 19:08:02
Kertu,www,browseTitles,/browse?jbv=81040344,/browse,2021-09-29 19:04:37
Kertu,www,playback,/browse,/watch/70295859?trackId=14185328&tctx=12%2C0%2C01e28a47-f0c3-4339-846e-437ed714eb00-14611498%2C05d00089-f0c3-4aee-9520-4803f969af4f_3754495X28X89814X1632942216148%2C%2C,2021-09-29 19:04:37
Kertu,www,movieDetails,/watch/81262755?trackId=14170287&tctx=1%2C0%2Ccca03c6e-b34e-4c18-a003-aa17d70a9c10-257540%2C8bea3f41-f003-4e37-80e2-2056703fc131_74816202X3XX1632927561967%2C%2C,/browse?jbv=81040344,2021-09-29 19:03:40
Kertu,www,browseTitles,/browse?jbv=81040344,/browse,2021-09-29 19:03:40
Kertu,www,playback,,/watch/81262755?trackId=14170287&tctx=1%2C0%2Ccca03c6e-b34e-4c18-a003-aa17d70a9c10-257540%2C8bea3f41-f003-4e37-80e2-2056703fc131_74816202X3XX1632927561967%2C%2C,2021-09-29 19:03:35
Kertu,www,movieDetails,/watch/81262755?trackId=14170287&tctx=1%2C0%2Ccca03c6e-b34e-4c18-a003-aa17d70a9c10-257540%2C8bea3f41-f003-4e37-80e2-2056703fc131_74816202X3XX1632927561967%2C%2C,/browse?jbv=81040344,2021-09-29 19:03:35
Kertu,www,browseTitles,/browse,/browse?jbv=81040344,2021-09-29 15:00:38
Kertu,www,playback,/browse?jbv=81040344,/watch/81262755?trackId=14170287&tctx=1%2C0%2Ccca03c6e-b34e-4c18-a003-aa17d70a9c10-257540%2C8bea3f41-f003-4e37-80e2-2056703fc131_74816202X3XX1632927561967%2C%2C,2021-09-29 15:00:38
Kertu,www,movieDetails,,/browse,2021-09-29 15:00:36
Kertu,www,browseTitles,/browse,/browse?jbv=81040344,2021-09-29 15:00:36
Kertu,www,profilesGate,,/browse,2021-09-29 14:59:25
Kertu,www,browseTitles,,/browse,2021-09-29 14:59:25
Kertu,www,playback,/browse,/watch/81040344?trackId=14170286&tctx=1%2C0%2Cdf511810-1735-4f57-a3bb-6dcde91292a7-25547730%2C70a1e829-380a-4ea0-8f5a-60255d70e1f0_41806033X3XX1632902105472%2C70a1e829-380a-4ea0-8f5a-60255d70e1f0_ROOT%2C,2021-09-29 08:41:45
Kertu,www,playback,/watch/81040344?trackId=14170286&tctx=1%2C0%2Cdf511810-1735-4f57-a3bb-6dcde91292a7-25547730%2C70a1e829-380a-4ea0-8f5a-60255d70e1f0_41806033X3XX1632902105472%2C70a1e829-380a-4ea0-8f5a-60255d70e1f0_ROOT%2C,/watch/81262755?trackId=200257859,2021-09-29 08:41:45
Kertu,www,browseTitles,/browse?jbv=81040344,/browse,2021-09-29 07:55:14
Kertu,www,playback,/browse,/watch/81040344?trackId=14170286&tctx=1%2C0%2Cdf511810-1735-4f57-a3bb-6dcde91292a7-25547730%2C70a1e829-380a-4ea0-8f5a-60255d70e1f0_41806033X3XX1632902105472%2C70a1e829-380a-4ea0-8f5a-60255d70e1f0_ROOT%2C,2021-09-29 07:55:14
Kertu,www,browseTitles,/browse,/browse?jbv=81040344,2021-09-29 07:55:11
Kertu,www,browseTitles,/browse?jbv=81040344,/browse,2021-09-29 07:55:11
Kertu,www,movieDetails,,/browse,2021-09-29 07:55:08
Kertu,www,browseTitles,/browse,/browse?jbv=81040344,2021-09-29 07:55:08
Kertu,www,postPlay,/watch/81262750?trackId=155573560,/watch/81262752?trackId=155573560,2021-09-28 21:16:41
Kertu,www,playback,/watch/81262752?trackId=155573560,/watch/81262754?trackId=155573558,2021-09-28 21:16:41
Kertu,www,postPlay,/watch/81262748?trackId=155573558,/watch/81262750?trackId=155573560,2021-09-28 20:23:33
Kertu,www,playback,/watch/81262750?trackId=155573560,/watch/81262752?trackId=155573560,2021-09-28 20:23:33
Kertu,www,postPlay,/watch/81262746?trackId=259607612&tctx=5%2C0%2Cebf22805-7130-4353-9cb0-d6117f9232de-37746808%2Ccb075849-52fa-4d9a-adc1-399f85d2223e_78680587X101XX1632824544340%2C%2C,/watch/81262748?trackId=155573558,2021-09-28 19:33:48
Kertu,www,playback,/watch/81262748?trackId=155573558,/watch/81262750?trackId=155573560,2021-09-28 19:33:48
Kertu,www,postPlay,/browse?jbv=81040344,/watch/81262746?trackId=259607612&tctx=5%2C0%2Cebf22805-7130-4353-9cb0-d6117f9232de-37746808%2Ccb075849-52fa-4d9a-adc1-399f85d2223e_78680587X101XX1632824544340%2C%2C,2021-09-28 11:48:21
Kertu,www,playback,/watch/81262746?trackId=259607612&tctx=5%2C0%2Cebf22805-7130-4353-9cb0-d6117f9232de-37746808%2Ccb075849-52fa-4d9a-adc1-399f85d2223e_78680587X101XX1632824544340%2C%2C,/watch/81262748?trackId=155573558,2021-09-28 11:48:21
Kertu,www,browseTitles,/browse,/browse?jbv=81040344,2021-09-28 10:23:26
Kertu,www,playback,/browse?jbv=81040344,/watch/81262746?trackId=259607612&tctx=5%2C0%2Cebf22805-7130-4353-9cb0-d6117f9232de-37746808%2Ccb075849-52fa-4d9a-adc1-399f85d2223e_78680587X101XX1632824544340%2C%2C,2021-09-28 10:23:26
Kertu,www,movieDetails,/watch/80139019?trackId=14170286&tctx=2%2C0%2C76233bfd-5d62-43f5-9316-83609d5c679d-76194%2Cfdac351f-d5b4-4170-b1be-ab8262d6688b_95118019X3XX1632766470509%2C%2C,/browse,2021-09-28 10:23:24
Kertu,www,browseTitles,/browse,/browse?jbv=81040344,2021-09-28 10:23:24
Kertu,www,playback,/browse,/watch/80139019?trackId=14170286&tctx=2%2C0%2C76233bfd-5d62-43f5-9316-83609d5c679d-76194%2Cfdac351f-d5b4-4170-b1be-ab8262d6688b_95118019X3XX1632766470509%2C%2C,2021-09-28 10:22:23
Kertu,www,browseTitles,/watch/80139019?trackId=14170286&tctx=2%2C0%2C76233bfd-5d62-43f5-9316-83609d5c679d-76194%2Cfdac351f-d5b4-4170-b1be-ab8262d6688b_95118019X3XX1632766470509%2C%2C,/browse,2021-09-28 10:22:23
Kertu,www,browseTitles,,/browse,2021-09-27 18:14:42
Kertu,www,playback,/browse,/watch/80139019?trackId=14170286&tctx=2%2C0%2C76233bfd-5d62-43f5-9316-83609d5c679d-76194%2Cfdac351f-d5b4-4170-b1be-ab8262d6688b_95118019X3XX1632766470509%2C%2C,2021-09-27 18:14:42
Kertu,www,profilesGate,,/browse,2021-09-27 18:14:30
Kertu,www,browseTitles,,/browse,2021-09-27 18:14:30
Kertu,iOS,playback,,,2021-09-26 08:38:43
Kertu,iOS,browseTitles,,,2021-09-26 08:38:43
Kertu,iOS,postPlay,,,2021-09-26 08:13:56
Kertu,iOS,playback,,,2021-09-26 08:13:56
Kertu,iOS,playback,,,2021-09-26 08:13:55
Kertu,iOS,postPlay,,,2021-09-26 08:13:55
Kertu,iOS,postPlay,,,2021-09-26 07:13:14
Kertu,iOS,playback,,,2021-09-26 07:13:14
Kertu,iOS,playback,,,2021-09-26 07:13:09
Kertu,iOS,postPlay,,,2021-09-26 07:13:09
Kertu,iOS,browseTitles,,,2021-09-26 07:00:08
Kertu,iOS,playback,,,2021-09-26 07:00:08
Kertu,iOS,browseTitles,,,2021-09-26 07:00:02
Kertu,iOS,movieDetails,,,2021-09-26 07:00:02
Kertu,iOS,playback,,,2021-09-26 06:59:53
Kertu,iOS,movieDetails,,,2021-09-26 06:59:53
Kertu,iOS,movieDetails,,,2021-09-26 06:49:41
Kertu,iOS,playback,,,2021-09-26 06:49:41
Kertu,iOS,movieDetails,,,2021-09-26 06:49:37
Kertu,iOS,browseTitles,,,2021-09-26 06:49:37
Kertu,iOS,browseTitles,,,2021-09-26 06:49:37
Kertu,iOS,movieDetails,,,2021-09-26 06:49:37
Kertu,iOS,movieDetails,,,2021-09-26 06:49:28
Kertu,iOS,browseTitles,,,2021-09-26 06:49:28
Kertu,iOS,browseTitles,,,2021-09-26 06:49:15
Kertu,iOS,browseTitles,,,2021-09-26 06:49:15
Kertu,iOS,movieDetails,,,2021-09-26 06:49:15
Kertu,iOS,movieDetails,,,2021-09-26 06:49:15
Kertu,iOS,profilesGate,,,2021-09-26 06:48:55
Kertu,www,playback,/watch/81246015?trackId=14170286&tctx=2%2C0%2Cf25b7806-4517-47f5-ae95-b0ea5ceb3246-28175916%2Cc71b793f-e4dd-4c34-a52b-a49540ca812a_69830897X3XX1632517381287%2C%2C,/watch/81488259?trackId=250062974,2021-09-25 08:22:50
Kertu,www,browseTitles,/watch/81488259?trackId=250062974,/browse,2021-09-25 08:22:50
Kertu,www,postPlay,/browse,/watch/81246015?trackId=14170286&tctx=2%2C0%2Cf25b7806-4517-47f5-ae95-b0ea5ceb3246-28175916%2Cc71b793f-e4dd-4c34-a52b-a49540ca812a_69830897X3XX1632517381287%2C%2C,2021-09-24 21:23:01
Kertu,www,playback,/watch/81246015?trackId=14170286&tctx=2%2C0%2Cf25b7806-4517-47f5-ae95-b0ea5ceb3246-28175916%2Cc71b793f-e4dd-4c34-a52b-a49540ca812a_69830897X3XX1632517381287%2C%2C,/watch/81488259?trackId=250062974,2021-09-24 21:23:01
Kertu,www,browseTitles,,/browse,2021-09-24 21:03:19
Kertu,www,playback,/browse,/watch/81246015?trackId=14170286&tctx=2%2C0%2Cf25b7806-4517-47f5-ae95-b0ea5ceb3246-28175916%2Cc71b793f-e4dd-4c34-a52b-a49540ca812a_69830897X3XX1632517381287%2C%2C,2021-09-24 21:03:19
Kertu,www,profilesGate,,/browse,2021-09-24 21:03:13
Kertu,www,browseTitles,,/browse,2021-09-24 21:03:13
Kertu,www,postPlay,,/watch/81246014?trackId=155573558,2021-09-24 07:20:04
Kertu,www,playback,/watch/81246014?trackId=155573558,/watch/81246015?trackId=155573560,2021-09-24 07:20:04
Kertu,www,postPlay,/watch/81246012?trackId=155573560,/watch/81246013?trackId=155573560,2021-09-23 20:44:03
Kertu,www,playback,/watch/81246013?trackId=155573560,/watch/81246014?trackId=155573558,2021-09-23 20:44:03
Kertu,www,postPlay,,/watch/81246012?trackId=155573560,2021-09-23 19:54:27
Kertu,www,playback,/watch/81246012?trackId=155573560,/watch/81246013?trackId=155573560,2021-09-23 19:54:27
Kertu,www,postPlay,/browse,/watch/81246011?trackId=14170032&tctx=5%2C2%2C13ffe283-05c3-4362-94fc-ec551dae4bdc-83880678%2Cf1ea8622-9e6d-4a88-acf9-68caeda80153_23594695X6XX1632388074637%2C%2C,2021-09-23 09:39:48
Kertu,www,playback,/watch/81246011?trackId=14170032&tctx=5%2C2%2C13ffe283-05c3-4362-94fc-ec551dae4bdc-83880678%2Cf1ea8622-9e6d-4a88-acf9-68caeda80153_23594695X6XX1632388074637%2C%2C,/watch/81246012?trackId=155573560,2021-09-23 09:39:48
Kertu,www,browseTitles,,/browse,2021-09-23 09:08:17
Kertu,www,playback,/browse,/watch/81246011?trackId=14170032&tctx=5%2C2%2C13ffe283-05c3-4362-94fc-ec551dae4bdc-83880678%2Cf1ea8622-9e6d-4a88-acf9-68caeda80153_23594695X6XX1632388074637%2C%2C,2021-09-23 09:08:17
Kertu,www,profilesGate,,/browse,2021-09-23 09:07:58
Kertu,www,browseTitles,,/browse,2021-09-23 09:07:58
Kertu,www,browseTitles,/watch/81256068?trackId=155573560,/browse,2021-09-23 09:07:56
Kertu,www,postPlay,/watch/81256067?trackId=155573560,/watch/81256068?trackId=155573560,2021-09-22 15:01:01
Kertu,www,postPlay,/watch/81256066?trackId=14170286&tctx=1%2C0%2C8eedf43f-dc82-44c1-8b02-9febee615abc-28467614%2Cdb2beb23-0e9c-4582-91d5-bc3d7c79042b_40112610X3XX1632318976300%2C%2C,/watch/81256067?trackId=155573560,2021-09-22 14:39:31
Kertu,www,playback,/watch/81256067?trackId=155573560,/watch/81256068?trackId=155573560,2021-09-22 14:39:31
Kertu,www,postPlay,/browse,/watch/81256066?trackId=14170286&tctx=1%2C0%2C8eedf43f-dc82-44c1-8b02-9febee615abc-28467614%2Cdb2beb23-0e9c-4582-91d5-bc3d7c79042b_40112610X3XX1632318976300%2C%2C,2021-09-22 14:18:00
Kertu,www,playback,/watch/81256066?trackId=14170286&tctx=1%2C0%2C8eedf43f-dc82-44c1-8b02-9febee615abc-28467614%2Cdb2beb23-0e9c-4582-91d5-bc3d7c79042b_40112610X3XX1632318976300%2C%2C,/watch/81256067?trackId=155573560,2021-09-22 14:18:00
Kertu,www,browseTitles,,/browse,2021-09-22 13:56:27
Kertu,www,playback,/browse,/watch/81256066?trackId=14170286&tctx=1%2C0%2C8eedf43f-dc82-44c1-8b02-9febee615abc-28467614%2Cdb2beb23-0e9c-4582-91d5-bc3d7c79042b_40112610X3XX1632318976300%2C%2C,2021-09-22 13:56:27
Kertu,www,profilesGate,,/browse,2021-09-22 13:56:17
Kertu,www,browseTitles,,/browse,2021-09-22 13:56:17
Kertu,www,browseTitles,,/browse,2021-09-22 11:32:57
Kertu,www,playback,/browse,/watch/81256065?trackId=14170286&tctx=1%2C0%2Ce3e8f9a0-c6f6-4864-855f-9db8de75f6bd-21354284%2C44497afb-a5df-4cc2-aad7-b81574464e06_32539993X3XX1632310374423%2C%2C,2021-09-22 11:32:57
Kertu,www,postPlay,/browse?jbv=70143858,/watch/81256064?trackId=14170287&tctx=1%2C0%2C3e37093d-dc3d-46c6-893d-ef996bd3c700-20615872%2Cc76913df-8688-4238-ba99-a64dc2234eac_31345422X3XX1632308978872%2C%2C,2021-09-22 11:28:39
Kertu,www,playback,/watch/81256064?trackId=14170287&tctx=1%2C0%2C3e37093d-dc3d-46c6-893d-ef996bd3c700-20615872%2Cc76913df-8688-4238-ba99-a64dc2234eac_31345422X3XX1632308978872%2C%2C,/watch/81256065?trackId=155573560,2021-09-22 11:28:39
Kertu,www,playback,/browse?jbv=70143858,/watch/81256064?trackId=14170287&tctx=1%2C0%2C3e37093d-dc3d-46c6-893d-ef996bd3c700-20615872%2Cc76913df-8688-4238-ba99-a64dc2234eac_31345422X3XX1632308978872%2C%2C,2021-09-22 11:09:45
Kertu,www,browseTitles,/browse,/browse?jbv=70143858,2021-09-22 11:09:45
Kertu,www,movieDetails,,/browse,2021-09-22 11:09:43
Kertu,www,browseTitles,/browse,/browse?jbv=70143858,2021-09-22 11:09:43
Kertu,www,profilesGate,,/browse,2021-09-22 11:09:39
Kertu,www,browseTitles,,/browse,2021-09-22 11:09:39
Kertu,iOS,postPlay,,,2021-09-22 08:45:38
Kertu,iOS,playback,,,2021-09-22 08:45:38
Kertu,iOS,postPlay,,,2021-09-22 08:42:40
Kertu,iOS,postPlay,,,2021-09-22 08:42:40
Kertu,iOS,postPlay,,,2021-09-22 08:42:40
Kertu,iOS,postPlay,,,2021-09-22 08:42:40
Kertu,iOS,postPlay,,,2021-09-22 08:17:32
Kertu,iOS,playback,,,2021-09-22 08:17:32
Kertu,iOS,browseTitles,,,2021-09-22 08:13:27
Kertu,iOS,playback,,,2021-09-22 08:13:27
Kertu,iOS,profilesGate,,,2021-09-22 08:13:25
Kertu,www,postPlay,/browse?jbv=70143858,/watch/81256061?trackId=14170287&tctx=1%2C0%2C6295a300-9783-4b11-bbd2-68d2e29830ea-339786040%2C4ff16840-e0fe-4e8b-9614-377dabcd59fa_11149495X3XX1632246951505%2C%2C,2021-09-21 19:05:11
Kertu,www,playback,/watch/81256061?trackId=14170287&tctx=1%2C0%2C6295a300-9783-4b11-bbd2-68d2e29830ea-339786040%2C4ff16840-e0fe-4e8b-9614-377dabcd59fa_11149495X3XX1632246951505%2C%2C,/watch/81256062?trackId=155573560,2021-09-21 19:05:11
Kertu,www,movieDetails,/browse,/browse?jbv=70143858,2021-09-21 18:50:10
Kertu,www,playback,/browse?jbv=70143858,/watch/81256061?trackId=14170287&tctx=1%2C0%2C6295a300-9783-4b11-bbd2-68d2e29830ea-339786040%2C4ff16840-e0fe-4e8b-9614-377dabcd59fa_11149495X3XX1632246951505%2C%2C,2021-09-21 18:50:10
Kertu,www,browseTitles,,/browse,2021-09-21 18:50:08
Kertu,www,browseTitles,/browse,/browse?jbv=70143858,2021-09-21 18:50:08
Kertu,www,profilesGate,,/browse,2021-09-21 18:50:05
Kertu,www,browseTitles,,/browse,2021-09-21 18:50:05
Kertu,www,postPlay,/browse,/watch/81256060?trackId=14170286&tctx=1%2C0%2C0840a32a-0b3b-4333-ba84-5e8e153f7c8f-324102639%2C92bd1991-1985-49cb-869b-2011cb5a9ab1_60217281X3XX1632237351829%2C%2C,2021-09-21 15:33:33
Kertu,www,playback,/watch/81256060?trackId=14170286&tctx=1%2C0%2C0840a32a-0b3b-4333-ba84-5e8e153f7c8f-324102639%2C92bd1991-1985-49cb-869b-2011cb5a9ab1_60217281X3XX1632237351829%2C%2C,/watch/81256061?trackId=155573560,2021-09-21 15:33:33
Kertu,www,browseTitles,,/browse,2021-09-21 15:15:56
Kertu,www,playback,/browse,/watch/81256060?trackId=14170286&tctx=1%2C0%2C0840a32a-0b3b-4333-ba84-5e8e153f7c8f-324102639%2C92bd1991-1985-49cb-869b-2011cb5a9ab1_60217281X3XX1632237351829%2C%2C,2021-09-21 15:15:56
Kertu,www,profilesGate,,/browse,2021-09-21 15:15:52
Kertu,www,browseTitles,,/browse,2021-09-21 15:15:52
Kertu,www,browseTitles,/browse,/browse?jbv=70143858,2021-09-21 11:06:37
Kertu,www,playback,/browse?jbv=70143858,/watch/81256060?trackId=14170287&tctx=1%2C0%2Ccbaf9c76-a266-47d9-aba3-363d0a110938-312293028%2C133b836b-b540-4f79-bae3-0f0d68a575eb_44383024X3XX1632222391917%2C%2C,2021-09-21 11:06:37
Kertu,www,movieDetails,,/browse,2021-09-21 11:06:35
Kertu,www,browseTitles,/browse,/browse?jbv=70143858,2021-09-21 11:06:35
Kertu,www,profilesGate,,/browse,2021-09-21 11:06:32
Kertu,www,browseTitles,,/browse,2021-09-21 11:06:32
Kertu,www,postPlay,/watch/70143858?trackId=14170286&tctx=1%2C0%2C258e078f-a7c7-4f34-a924-2d99d284e2c5-307102726%2C4d7dcc89-cca5-4145-a90b-a98d2d98f173_40142116X3XX1632213722437%2C4d7dcc89-cca5-4145-a90b-a98d2d98f173_ROOT%2C,/watch/81256059?trackId=155573560,2021-09-21 09:12:28
Kertu,www,playback,/watch/81256059?trackId=155573560,/watch/81256060?trackId=155573560,2021-09-21 09:12:28
Kertu,www,postPlay,/browse,/watch/70143858?trackId=14170286&tctx=1%2C0%2C258e078f-a7c7-4f34-a924-2d99d284e2c5-307102726%2C4d7dcc89-cca5-4145-a90b-a98d2d98f173_40142116X3XX1632213722437%2C4d7dcc89-cca5-4145-a90b-a98d2d98f173_ROOT%2C,2021-09-21 08:51:44
Kertu,www,playback,/watch/70143858?trackId=14170286&tctx=1%2C0%2C258e078f-a7c7-4f34-a924-2d99d284e2c5-307102726%2C4d7dcc89-cca5-4145-a90b-a98d2d98f173_40142116X3XX1632213722437%2C4d7dcc89-cca5-4145-a90b-a98d2d98f173_ROOT%2C,/watch/81256059?trackId=155573560,2021-09-21 08:51:44
